RES_LAD23CD,WORK_LAD23CD,flow
E08000014,E07000088,4
E08000014,E07000089,7
E08000014,E07000090,3
E08000014,E07000091,3
E08000014,E07000092,12
E08000014,E07000093,8
E08000014,E07000094,8
E08000014,E07000095,9
E08000014,E07000096,5
E08000014,E07000098,4
E08000014,E07000099,1
E08000014,E07000102,4
E08000014,E07000103,10
E08000014,E07000105,1
E08000014,E07000106,1
E08000014,E07000107,3
E08000014,E07000108,2
E08000014,E07000109,2
E08000014,E07000110,2
E08000014,E07000111,2
E08000014,E07000112,6
E08000014,E07000113,1
E08000014,E07000115,1
E08000014,E07000117,28
E08000014,E07000118,400
E08000014,E07000119,267
E08000014,E07000120,43
E08000014,E07000121,44
E08000014,E07000122,17
E08000014,E07000123,886
E08000014,E07000124,86
E08000014,E07000125,21
E08000014,E07000126,619
E08000014,E07000127,5220
E08000014,E07000128,49
E08000014,E07000129,6
E08000014,E07000130,11
E08000014,E07000131,2
E08000014,E07000132,6
E08000014,E07000133,1
E08000014,E07000134,37
E08000014,E07000135,1
E08000014,E07000137,8
E08000014,E07000138,1
E08000014,E07000139,9
E08000014,E07000141,4
E08000014,E07000142,2
E08000014,E07000145,3
E08000014,E07000146,11
E08000014,E07000147,4
E08000014,E07000148,1
E08000014,E07000170,2
E08000014,E07000171,7
E08000014,E07000172,5
E08000014,E07000173,2
E08000014,E07000174,2
E08000014,E07000176,3
E08000014,E07000177,8
E08000014,E07000178,9
E08000014,E07000179,12
E08000014,E07000180,6
E08000014,E07000181,15
E08000014,E07000192,5
E08000014,E07000193,10
E08000014,E07000194,3
E08000014,E07000195,10
E08000014,E07000197,13
E08000014,E07000198,6
E08000014,E07000199,5
E08000014,E07000200,2
E08000014,E07000202,2
E08000014,E07000203,1
E08000014,E07000207,5
E08000014,E07000208,2
E08000014,E07000209,4
E08000014,E07000210,3
E08000014,E07000211,9
E08000014,E07000212,42
E08000014,E07000213,3
E08000014,E07000214,4
E08000014,E07000215,1
E08000014,E07000216,3
E08000014,E07000217,16
E08000014,E07000218,11
E08000014,E07000219,4
E08000014,E07000220,6
E08000014,E07000221,3
E08000014,E07000222,19
E08000014,E07000224,3
E08000014,E07000225,1
E08000014,E07000226,13
E08000014,E07000227,4
E08000014,E07000228,6
E08000014,E07000229,1
E08000014,E07000234,5
E08000014,E07000235,1
E08000014,E07000236,3
E08000014,E07000237,3
E08000014,E07000238,3
E08000014,E07000239,2
E08000014,E07000240,4
E08000014,E07000241,7
E08000014,E07000242,3
E08000014,E07000243,5
E08000014,E07000244,11
E08000014,E07000245,13
E08000014,E08000001,194
E08000014,E08000002,58
E08000014,E08000003,797
E08000014,E08000004,44
E08000014,E08000005,48
E08000014,E08000006,420
E08000014,E08000007,101
E08000014,E08000008,47
E08000014,E08000009,350
E08000014,E08000010,772
E08000014,E08000011,3886
E08000014,E08000012,24208
E08000014,E08000013,1324
E08000014,E08000014,55569
E08000014,E08000015,1194
E08000014,E08000016,10
E08000014,E08000017,10
E08000014,E08000018,6
E08000014,E08000019,32
E08000014,E08000021,8
E08000014,E08000022,54
E08000014,E08000023,3
E08000014,E08000024,8
E08000014,E08000025,57
E08000014,E08000026,25
E08000014,E08000027,14
E08000014,E08000028,10
E08000014,E08000029,8
E08000014,E08000030,13
E08000014,E08000031,15
E08000014,E08000032,26
E08000014,E08000033,33
E08000014,E08000034,29
E08000014,E08000035,101
E08000014,E08000036,29
E08000014,E08000037,6
E08000014,E09000001,45
E08000014,E09000003,13
E08000014,E09000004,6
E08000014,E09000005,7
E08000014,E09000006,1
E08000014,E09000007,37
E08000014,E09000008,11
E08000014,E09000009,9
E08000014,E09000010,2
E08000014,E09000011,9
E08000014,E09000012,4
E08000014,E09000013,11
E08000014,E09000014,5
E08000014,E09000015,1
E08000014,E09000017,40
E08000014,E09000018,11
E08000014,E09000019,15
E08000014,E09000020,2
E08000014,E09000021,2
E08000014,E09000022,10
E08000014,E09000023,2
E08000014,E09000024,2
E08000014,E09000025,10
E08000014,E09000026,3
E08000014,E09000027,5
E08000014,E09000028,15
E08000014,E09000029,8
E08000014,E09000030,20
E08000014,E09000032,2
E08000014,E09000033,69
E08000014,W06000001,8
E08000014,W06000002,5
E08000014,W06000003,1
E08000014,W06000004,12
E08000014,W06000005,161
E08000014,W06000006,33
E08000014,W06000009,3
E08000014,W06000010,2
E08000014,W06000011,13
E08000014,W06000012,3
E08000014,W06000014,1
E08000014,W06000015,12
E08000014,W06000016,1
E08000014,W06000018,7
E08000014,W06000021,4
E08000014,W06000022,9
E08000014,W06000023,15
E08000015,E06000001,1
E08000015,E06000002,5
E08000015,E06000003,5
E08000015,E06000004,3
E08000015,E06000005,16
E08000015,E06000006,868
E08000015,E06000007,1156
E08000015,E06000008,60
E08000015,E06000009,12
E08000015,E06000010,14
E08000015,E06000011,9
E08000015,E06000012,8
E08000015,E06000013,1
E08000015,E06000014,13
E08000015,E06000015,11
E08000015,E06000016,16
E08000015,E06000017,3
E08000015,E06000018,18
E08000015,E06000019,12
E08000015,E06000020,48
E08000015,E06000021,35
E08000015,E06000022,5
E08000015,E06000023,11
E08000015,E06000024,4
E08000015,E06000025,18
E08000015,E06000026,28
E08000015,E06000027,4
E08000015,E06000030,11
E08000015,E06000031,29
E08000015,E06000032,34
E08000015,E06000033,1
E08000015,E06000034,4
E08000015,E06000035,2
E08000015,E06000036,12
E08000015,E06000037,8
E08000015,E06000038,23
E08000015,E06000039,15
E08000015,E06000040,9
E08000015,E06000041,9
E08000015,E06000042,18
E08000015,E06000043,4
E08000015,E06000044,48
E08000015,E06000045,10
E08000015,E06000046,9
E08000015,E06000047,10
E08000015,E06000049,423
E08000015,E06000050,10189
E08000015,E06000051,77
E08000015,E06000052,16
E08000015,E06000054,39
E08000015,E06000055,4
E08000015,E06000056,23
E08000015,E06000057,7
E08000015,E06000058,7
E08000015,E06000059,12
E08000015,E06000060,24
E08000015,E06000061,16
E08000015,E06000062,31
E08000015,E06000063,37
E08000015,E06000064,25
E08000015,E06000065,231
E08000015,E06000066,34
E08000015,E07000008,3
E08000015,E07000009,1
E08000015,E07000010,2
E08000015,E07000011,7
E08000015,E07000012,9
E08000015,E07000032,5
E08000015,E07000033,7
E08000015,E07000034,7
E08000015,E07000036,1
E08000015,E07000037,10
E08000015,E07000038,5
E08000015,E07000039,2
E08000015,E07000040,13
E08000015,E07000041,4
E08000015,E07000043,3
E08000015,E07000044,7
E08000015,E07000045,5
E08000015,E07000047,1
E08000015,E07000061,1
E08000015,E07000062,1
E08000015,E07000064,1
E08000015,E07000065,3
E08000015,E07000066,12
E08000015,E07000068,5
E08000015,E07000070,8
E08000015,E07000071,8
E08000015,E07000072,4
E08000015,E07000073,23
E08000015,E07000076,2
E08000015,E07000077,3
E08000015,E07000078,6
E08000015,E07000079,22
E08000015,E07000080,1
E08000015,E07000081,5
E08000015,E07000082,4
E08000015,E07000083,7
E08000015,E07000084,2
E08000015,E07000085,5
E08000015,E07000086,5
E08000015,E07000087,5
E08000015,E07000088,6
E08000015,E07000089,7
E08000015,E07000090,6
E08000015,E07000091,10
E08000015,E07000092,10
E08000015,E07000093,12
E08000015,E07000094,3
E08000015,E07000095,9
E08000015,E07000096,11
E08000015,E07000098,4
E08000015,E07000102,14
E08000015,E07000103,10
E08000015,E07000105,14
E08000015,E07000106,3
E08000015,E07000107,3
E08000015,E07000108,4
E08000015,E07000110,1
E08000015,E07000111,4
E08000015,E07000112,2
E08000015,E07000114,4
E08000015,E07000115,7
E08000015,E07000117,15
E08000015,E07000118,56
E08000015,E07000119,36
E08000015,E07000120,11
E08000015,E07000121,19
E08000015,E07000122,12
E08000015,E07000123,69
E08000015,E07000124,12
E08000015,E07000125,12
E08000015,E07000126,65
E08000015,E07000127,285
E08000015,E07000128,12
E08000015,E07000129,6
E08000015,E07000130,12
E08000015,E07000131,4
E08000015,E07000132,1
E08000015,E07000133,2
E08000015,E07000134,17
E08000015,E07000135,1
E08000015,E07000136,1
E08000015,E07000137,7
E08000015,E07000139,13
E08000015,E07000140,6
E08000015,E07000141,4
E08000015,E07000144,2
E08000015,E07000145,3
E08000015,E07000146,18
E08000015,E07000147,2
E08000015,E07000148,1
E08000015,E07000149,5
E08000015,E07000170,5
E08000015,E07000171,6
E08000015,E07000172,6
E08000015,E07000174,3
E08000015,E07000175,4
E08000015,E07000176,5
E08000015,E07000177,12
E08000015,E07000178,8
E08000015,E07000179,24
E08000015,E07000180,8
E08000015,E07000181,9
E08000015,E07000192,4
E08000015,E07000193,13
E08000015,E07000194,19
E08000015,E07000195,20
E08000015,E07000196,10
E08000015,E07000197,15
E08000015,E07000198,4
E08000015,E07000199,5
E08000015,E07000200,1
E08000015,E07000202,2
E08000015,E07000203,1
E08000015,E07000207,12
E08000015,E07000208,1
E08000015,E07000209,12
E08000015,E07000210,8
E08000015,E07000211,7
E08000015,E07000212,55
E08000015,E07000213,3
E08000015,E07000214,14
E08000015,E07000215,5
E08000015,E07000216,4
E08000015,E07000217,6
E08000015,E07000218,20
E08000015,E07000219,2
E08000015,E07000220,9
E08000015,E07000221,11
E08000015,E07000222,20
E08000015,E07000225,2
E08000015,E07000226,19
E08000015,E07000227,5
E08000015,E07000228,12
E08000015,E07000229,2
E08000015,E07000234,4
E08000015,E07000235,7
E08000015,E07000236,3
E08000015,E07000237,8
E08000015,E07000238,6
E08000015,E07000239,3
E08000015,E07000240,7
E08000015,E07000241,16
E08000015,E07000242,6
E08000015,E07000243,6
E08000015,E07000244,11
E08000015,E07000245,22
E08000015,E08000001,87
E08000015,E08000002,33
E08000015,E08000003,891
E08000015,E08000004,53
E08000015,E08000005,49
E08000015,E08000006,328
E08000015,E08000007,148
E08000015,E08000008,44
E08000015,E08000009,408
E08000015,E08000010,206
E08000015,E08000011,1305
E08000015,E08000012,18094
E08000015,E08000013,431
E08000015,E08000014,1918
E08000015,E08000015,74137
E08000015,E08000016,5
E08000015,E08000017,13
E08000015,E08000018,10
E08000015,E08000019,33
E08000015,E08000021,16
E08000015,E08000022,9
E08000015,E08000023,5
E08000015,E08000024,2
E08000015,E08000025,54
E08000015,E08000026,22
E08000015,E08000027,21
E08000015,E08000028,12
E08000015,E08000029,10
E08000015,E08000030,20
E08000015,E08000031,26
E08000015,E08000032,77
E08000015,E08000033,110
E08000015,E08000034,29
E08000015,E08000035,126
E08000015,E08000036,14
E08000015,E08000037,10
E08000015,E09000001,63
E08000015,E09000003,11
E08000015,E09000004,8
E08000015,E09000005,3
E08000015,E09000006,2
E08000015,E09000007,36
E08000015,E09000008,4
E08000015,E09000009,15
E08000015,E09000010,4
E08000015,E09000011,5
E08000015,E09000012,9
E08000015,E09000013,11
E08000015,E09000014,7
E08000015,E09000015,5
E08000015,E09000016,4
E08000015,E09000017,48
E08000015,E09000018,20
E08000015,E09000019,22
E08000015,E09000020,8
E08000015,E09000021,15
E08000015,E09000022,6
E08000015,E09000023,7
E08000015,E09000024,2
E08000015,E09000025,7
E08000015,E09000026,2
E08000015,E09000027,2
E08000015,E09000028,19
E08000015,E09000029,7
E08000015,E09000030,17
E08000015,E09000031,4
E08000015,E09000032,4
E08000015,E09000033,116
E08000015,W06000001,25
E08000015,W06000002,30
E08000015,W06000003,36
E08000015,W06000004,120
E08000015,W06000005,2828
E08000015,W06000006,425
E08000015,W06000008,2
E08000015,W06000009,9
E08000015,W06000010,2
E08000015,W06000011,10
E08000015,W06000012,2
E08000015,W06000013,1
E08000015,W06000014,5
E08000015,W06000015,8
E08000015,W06000016,5
E08000015,W06000018,5
E08000015,W06000019,2
E08000015,W06000022,10
E08000015,W06000023,8
E08000015,W06000024,2
E08000016,E06000001,1
E08000016,E06000002,20
E08000016,E06000003,11
E08000016,E06000004,13
E08000016,E06000005,5
E08000016,E06000006,14
E08000016,E06000007,38
E08000016,E06000008,10
E08000016,E06000009,1
E08000016,E06000010,33
E08000016,E06000011,75
E08000016,E06000012,34
E08000016,E06000013,158
E08000016,E06000014,130
E08000016,E06000015,38
E08000016,E06000016,26
E08000016,E06000017,8
E08000016,E06000018,51
E08000016,E06000019,8
E08000016,E06000020,14
E08000016,E06000021,20
E08000016,E06000022,2
E08000016,E06000023,7
E08000016,E06000024,3
E08000016,E06000025,12
E08000016,E06000026,9
E08000016,E06000027,1
E08000016,E06000030,5
E08000016,E06000031,16
E08000016,E06000032,17
E08000016,E06000034,5
E08000016,E06000035,5
E08000016,E06000036,5
E08000016,E06000037,11
E08000016,E06000038,4
E08000016,E06000039,4
E08000016,E06000040,8
E08000016,E06000041,4
E08000016,E06000042,13
E08000016,E06000044,12
E08000016,E06000045,5
E08000016,E06000046,2
E08000016,E06000047,17
E08000016,E06000049,36
E08000016,E06000050,21
E08000016,E06000051,387
E08000016,E06000052,35
E08000016,E06000054,30
E08000016,E06000055,6
E08000016,E06000056,14
E08000016,E06000057,5
E08000016,E06000058,1
E08000016,E06000059,50
E08000016,E06000060,19
E08000016,E06000061,9
E08000016,E06000062,21
E08000016,E06000063,22
E08000016,E06000064,8
E08000016,E06000065,522
E08000016,E06000066,20
E08000016,E07000008,3
E08000016,E07000009,2
E08000016,E07000011,4
E08000016,E07000012,17
E08000016,E07000032,45
E08000016,E07000033,70
E08000016,E07000034,144
E08000016,E07000035,14
E08000016,E07000036,18
E08000016,E07000037,22
E08000016,E07000038,115
E08000016,E07000039,6
E08000016,E07000040,2
E08000016,E07000041,1
E08000016,E07000043,2
E08000016,E07000044,1
E08000016,E07000045,1
E08000016,E07000046,2
E08000016,E07000063,2
E08000016,E07000065,1
E08000016,E07000066,4
E08000016,E07000067,4
E08000016,E07000068,1
E08000016,E07000070,1
E08000016,E07000071,3
E08000016,E07000072,5
E08000016,E07000073,1
E08000016,E07000075,1
E08000016,E07000076,2
E08000016,E07000077,8
E08000016,E07000078,6
E08000016,E07000079,86
E08000016,E07000081,1
E08000016,E07000082,1
E08000016,E07000083,8
E08000016,E07000084,27
E08000016,E07000085,15
E08000016,E07000086,5
E08000016,E07000087,4
E08000016,E07000088,4
E08000016,E07000089,1
E08000016,E07000091,2
E08000016,E07000092,6
E08000016,E07000093,3
E08000016,E07000094,6
E08000016,E07000095,2
E08000016,E07000096,10
E08000016,E07000098,1
E08000016,E07000099,11
E08000016,E07000102,3
E08000016,E07000103,10
E08000016,E07000106,1
E08000016,E07000107,12
E08000016,E07000108,2
E08000016,E07000109,1
E08000016,E07000110,11
E08000016,E07000111,1
E08000016,E07000112,4
E08000016,E07000114,1
E08000016,E07000115,4
E08000016,E07000117,4
E08000016,E07000118,2
E08000016,E07000119,7
E08000016,E07000120,6
E08000016,E07000121,2
E08000016,E07000122,9
E08000016,E07000123,76
E08000016,E07000124,6
E08000016,E07000125,7
E08000016,E07000126,11
E08000016,E07000127,4
E08000016,E07000128,1
E08000016,E07000129,18
E08000016,E07000130,13
E08000016,E07000131,4
E08000016,E07000133,2
E08000016,E07000134,30
E08000016,E07000136,1
E08000016,E07000137,15
E08000016,E07000138,19
E08000016,E07000139,18
E08000016,E07000140,3
E08000016,E07000141,12
E08000016,E07000142,21
E08000016,E07000143,9
E08000016,E07000145,1
E08000016,E07000146,7
E08000016,E07000147,1
E08000016,E07000148,3
E08000016,E07000149,5
E08000016,E07000170,56
E08000016,E07000171,177
E08000016,E07000172,15
E08000016,E07000173,9
E08000016,E07000174,27
E08000016,E07000175,39
E08000016,E07000176,25
E08000016,E07000177,12
E08000016,E07000178,7
E08000016,E07000179,8
E08000016,E07000180,6
E08000016,E07000181,5
E08000016,E07000192,3
E08000016,E07000193,12
E08000016,E07000194,5
E08000016,E07000195,21
E08000016,E07000196,2
E08000016,E07000197,10
E08000016,E07000198,1
E08000016,E07000199,6
E08000016,E07000200,1
E08000016,E07000203,3
E08000016,E07000207,4
E08000016,E07000209,4
E08000016,E07000210,4
E08000016,E07000211,3
E08000016,E07000212,1
E08000016,E07000213,2
E08000016,E07000214,3
E08000016,E07000217,10
E08000016,E07000218,13
E08000016,E07000219,4
E08000016,E07000220,16
E08000016,E07000221,15
E08000016,E07000222,8
E08000016,E07000223,1
E08000016,E07000225,2
E08000016,E07000226,11
E08000016,E07000227,5
E08000016,E07000228,1
E08000016,E07000234,1
E08000016,E07000236,3
E08000016,E07000237,6
E08000016,E07000238,4
E08000016,E07000240,3
E08000016,E07000241,5
E08000016,E07000242,6
E08000016,E07000243,8
E08000016,E07000244,4
E08000016,E07000245,2
E08000016,E08000001,15
E08000016,E08000002,83
E08000016,E08000003,133
E08000016,E08000004,36
E08000016,E08000005,37
E08000016,E08000006,34
E08000016,E08000007,61
E08000016,E08000008,38
E08000016,E08000009,49
E08000016,E08000010,10
E08000016,E08000011,8
E08000016,E08000012,27
E08000016,E08000013,11
E08000016,E08000014,3
E08000016,E08000015,4
E08000016,E08000016,49800
E08000016,E08000017,3107
E08000016,E08000018,8226
E08000016,E08000019,8353
E08000016,E08000021,20
E08000016,E08000022,12
E08000016,E08000023,2
E08000016,E08000024,9
E08000016,E08000025,41
E08000016,E08000026,16
E08000016,E08000027,13
E08000016,E08000028,11
E08000016,E08000029,20
E08000016,E08000030,9
E08000016,E08000031,8
E08000016,E08000032,404
E08000016,E08000033,218
E08000016,E08000034,2034
E08000016,E08000035,3518
E08000016,E08000036,7028
E08000016,E08000037,6
E08000016,E09000001,16
E08000016,E09000002,2
E08000016,E09000003,3
E08000016,E09000004,5
E08000016,E09000005,11
E08000016,E09000006,4
E08000016,E09000007,15
E08000016,E09000008,3
E08000016,E09000009,5
E08000016,E09000010,4
E08000016,E09000011,2
E08000016,E09000012,3
E08000016,E09000013,9
E08000016,E09000014,4
E08000016,E09000015,3
E08000016,E09000016,6
E08000016,E09000017,7
E08000016,E09000018,7
E08000016,E09000019,10
E08000016,E09000020,6
E08000016,E09000021,5
E08000016,E09000022,2
E08000016,E09000024,2
E08000016,E09000025,6
E08000016,E09000027,1
E08000016,E09000028,4
E08000016,E09000029,4
E08000016,E09000030,8
E08000016,E09000031,2
E08000016,E09000032,5
E08000016,E09000033,55
E08000016,W06000003,3
E08000016,W06000005,11
E08000016,W06000006,7
E08000016,W06000009,1
E08000016,W06000010,1
E08000016,W06000011,5
E08000016,W06000012,1
E08000016,W06000013,2
E08000016,W06000015,5
E08000016,W06000016,1
E08000016,W06000021,7
E08000016,W06000022,5
E08000016,W06000023,5
E08000017,E06000001,2
E08000017,E06000002,6
E08000017,E06000003,4
E08000017,E06000004,9
E08000017,E06000005,19
E08000017,E06000006,6
E08000017,E06000007,51
E08000017,E06000008,10
E08000017,E06000009,5
E08000017,E06000010,255
E08000017,E06000011,1631
E08000017,E06000012,215
E08000017,E06000013,1995
E08000017,E06000014,490
E08000017,E06000015,113
E08000017,E06000016,44
E08000017,E06000017,12
E08000017,E06000018,113
E08000017,E06000019,13
E08000017,E06000020,15
E08000017,E06000021,11
E08000017,E06000022,1
E08000017,E06000023,8
E08000017,E06000024,4
E08000017,E06000025,15
E08000017,E06000026,11
E08000017,E06000027,1
E08000017,E06000030,24
E08000017,E06000031,38
E08000017,E06000032,51
E08000017,E06000034,10
E08000017,E06000035,15
E08000017,E06000036,2
E08000017,E06000037,19
E08000017,E06000038,6
E08000017,E06000039,15
E08000017,E06000040,12
E08000017,E06000041,12
E08000017,E06000042,30
E08000017,E06000043,10
E08000017,E06000044,16
E08000017,E06000045,7
E08000017,E06000046,1
E08000017,E06000047,26
E08000017,E06000049,57
E08000017,E06000050,19
E08000017,E06000051,50
E08000017,E06000052,29
E08000017,E06000054,43
E08000017,E06000055,12
E08000017,E06000056,23
E08000017,E06000057,17
E08000017,E06000058,6
E08000017,E06000059,13
E08000017,E06000060,33
E08000017,E06000061,24
E08000017,E06000062,80
E08000017,E06000063,31
E08000017,E06000064,9
E08000017,E06000065,1624
E08000017,E06000066,35
E08000017,E07000008,10
E08000017,E07000009,6
E08000017,E07000010,4
E08000017,E07000011,17
E08000017,E07000012,17
E08000017,E07000032,39
E08000017,E07000033,169
E08000017,E07000034,160
E08000017,E07000035,21
E08000017,E07000036,23
E08000017,E07000037,12
E08000017,E07000038,150
E08000017,E07000039,14
E08000017,E07000040,9
E08000017,E07000041,3
E08000017,E07000042,1
E08000017,E07000043,4
E08000017,E07000044,3
E08000017,E07000045,2
E08000017,E07000061,1
E08000017,E07000065,4
E08000017,E07000066,8
E08000017,E07000067,1
E08000017,E07000068,7
E08000017,E07000070,4
E08000017,E07000071,8
E08000017,E07000072,1
E08000017,E07000073,2
E08000017,E07000074,4
E08000017,E07000075,1
E08000017,E07000077,8
E08000017,E07000078,3
E08000017,E07000079,6
E08000017,E07000080,2
E08000017,E07000082,1
E08000017,E07000083,11
E08000017,E07000084,8
E08000017,E07000085,10
E08000017,E07000086,5
E08000017,E07000087,8
E08000017,E07000088,3
E08000017,E07000089,8
E08000017,E07000090,2
E08000017,E07000091,12
E08000017,E07000092,11
E08000017,E07000093,7
E08000017,E07000094,7
E08000017,E07000095,20
E08000017,E07000096,8
E08000017,E07000098,8
E08000017,E07000099,17
E08000017,E07000102,8
E08000017,E07000103,8
E08000017,E07000105,3
E08000017,E07000106,3
E08000017,E07000107,2
E08000017,E07000108,1
E08000017,E07000109,9
E08000017,E07000110,7
E08000017,E07000111,2
E08000017,E07000112,2
E08000017,E07000113,4
E08000017,E07000115,5
E08000017,E07000117,2
E08000017,E07000119,7
E08000017,E07000120,5
E08000017,E07000121,6
E08000017,E07000122,2
E08000017,E07000123,46
E08000017,E07000124,2
E08000017,E07000125,1
E08000017,E07000126,13
E08000017,E07000127,15
E08000017,E07000128,7
E08000017,E07000129,60
E08000017,E07000130,21
E08000017,E07000131,7
E08000017,E07000132,8
E08000017,E07000133,11
E08000017,E07000134,29
E08000017,E07000135,4
E08000017,E07000136,10
E08000017,E07000137,48
E08000017,E07000138,85
E08000017,E07000139,88
E08000017,E07000140,10
E08000017,E07000141,42
E08000017,E07000142,209
E08000017,E07000143,14
E08000017,E07000144,6
E08000017,E07000145,2
E08000017,E07000146,14
E08000017,E07000148,5
E08000017,E07000149,5
E08000017,E07000170,159
E08000017,E07000171,2226
E08000017,E07000172,28
E08000017,E07000173,24
E08000017,E07000174,89
E08000017,E07000175,145
E08000017,E07000176,26
E08000017,E07000177,14
E08000017,E07000178,7
E08000017,E07000179,41
E08000017,E07000180,6
E08000017,E07000181,9
E08000017,E07000192,5
E08000017,E07000193,27
E08000017,E07000194,12
E08000017,E07000195,4
E08000017,E07000196,3
E08000017,E07000197,29
E08000017,E07000198,3
E08000017,E07000199,8
E08000017,E07000200,3
E08000017,E07000202,1
E08000017,E07000203,8
E08000017,E07000207,2
E08000017,E07000208,5
E08000017,E07000209,7
E08000017,E07000210,4
E08000017,E07000211,10
E08000017,E07000212,8
E08000017,E07000213,1
E08000017,E07000214,5
E08000017,E07000215,1
E08000017,E07000216,4
E08000017,E07000217,3
E08000017,E07000218,20
E08000017,E07000219,7
E08000017,E07000220,29
E08000017,E07000221,8
E08000017,E07000222,22
E08000017,E07000223,1
E08000017,E07000225,6
E08000017,E07000226,17
E08000017,E07000227,6
E08000017,E07000228,11
E08000017,E07000229,6
E08000017,E07000234,2
E08000017,E07000235,1
E08000017,E07000236,6
E08000017,E07000237,4
E08000017,E07000239,2
E08000017,E07000240,1
E08000017,E07000241,32
E08000017,E07000242,4
E08000017,E07000243,7
E08000017,E07000244,21
E08000017,E07000245,21
E08000017,E08000001,14
E08000017,E08000002,47
E08000017,E08000003,92
E08000017,E08000004,12
E08000017,E08000005,26
E08000017,E08000006,38
E08000017,E08000007,18
E08000017,E08000008,11
E08000017,E08000009,54
E08000017,E08000010,42
E08000017,E08000011,3
E08000017,E08000012,65
E08000017,E08000013,12
E08000017,E08000014,8
E08000017,E08000015,14
E08000017,E08000016,1774
E08000017,E08000017,79848
E08000017,E08000018,7490
E08000017,E08000019,4022
E08000017,E08000021,22
E08000017,E08000022,33
E08000017,E08000024,17
E08000017,E08000025,99
E08000017,E08000026,22
E08000017,E08000027,7
E08000017,E08000028,17
E08000017,E08000029,30
E08000017,E08000030,20
E08000017,E08000031,13
E08000017,E08000032,210
E08000017,E08000033,106
E08000017,E08000034,299
E08000017,E08000035,2005
E08000017,E08000036,2828
E08000017,E08000037,16
E08000017,E09000001,34
E08000017,E09000002,2
E08000017,E09000003,8
E08000017,E09000004,2
E08000017,E09000005,10
E08000017,E09000006,9
E08000017,E09000007,34
E08000017,E09000008,4
E08000017,E09000009,16
E08000017,E09000010,7
E08000017,E09000011,8
E08000017,E09000012,6
E08000017,E09000013,14
E08000017,E09000014,7
E08000017,E09000015,6
E08000017,E09000016,1
E08000017,E09000017,32
E08000017,E09000018,21
E08000017,E09000019,18
E08000017,E09000020,8
E08000017,E09000021,3
E08000017,E09000022,14
E08000017,E09000023,1
E08000017,E09000024,8
E08000017,E09000025,11
E08000017,E09000027,1
E08000017,E09000028,20
E08000017,E09000029,8
E08000017,E09000030,14
E08000017,E09000031,6
E08000017,E09000032,3
E08000017,E09000033,75
E08000017,W06000001,3
E08000017,W06000003,5
E08000017,W06000004,2
E08000017,W06000005,4
E08000017,W06000006,7
E08000017,W06000008,1
E08000017,W06000012,2
E08000017,W06000013,3
E08000017,W06000014,6
E08000017,W06000015,18
E08000017,W06000016,2
E08000017,W06000018,1
E08000017,W06000022,18
E08000017,W06000023,2
E08000018,E06000001,1
E08000018,E06000002,7
E08000018,E06000003,13
E08000018,E06000004,15
E08000018,E06000005,4
E08000018,E06000006,14
E08000018,E06000007,40
E08000018,E06000008,3
E08000018,E06000009,3
E08000018,E06000010,55
E08000018,E06000011,162
E08000018,E06000012,34
E08000018,E06000013,248
E08000018,E06000014,108
E08000018,E06000015,159
E08000018,E06000016,54
E08000018,E06000017,13
E08000018,E06000018,188
E08000018,E06000019,5
E08000018,E06000020,21
E08000018,E06000021,7
E08000018,E06000022,2
E08000018,E06000023,11
E08000018,E06000024,3
E08000018,E06000025,10
E08000018,E06000026,9
E08000018,E06000027,1
E08000018,E06000030,12
E08000018,E06000031,10
E08000018,E06000032,17
E08000018,E06000033,1
E08000018,E06000034,4
E08000018,E06000035,4
E08000018,E06000036,4
E08000018,E06000037,7
E08000018,E06000038,3
E08000018,E06000039,7
E08000018,E06000040,7
E08000018,E06000041,4
E08000018,E06000042,20
E08000018,E06000043,2
E08000018,E06000044,13
E08000018,E06000045,12
E08000018,E06000047,23
E08000018,E06000049,39
E08000018,E06000050,8
E08000018,E06000051,41
E08000018,E06000052,64
E08000018,E06000054,33
E08000018,E06000055,5
E08000018,E06000056,21
E08000018,E06000057,6
E08000018,E06000058,4
E08000018,E06000059,8
E08000018,E06000060,14
E08000018,E06000061,27
E08000018,E06000062,43
E08000018,E06000063,17
E08000018,E06000064,11
E08000018,E06000065,369
E08000018,E06000066,18
E08000018,E07000008,2
E08000018,E07000009,3
E08000018,E07000010,3
E08000018,E07000011,8
E08000018,E07000012,3
E08000018,E07000032,85
E08000018,E07000033,458
E08000018,E07000034,677
E08000018,E07000035,67
E08000018,E07000036,32
E08000018,E07000037,54
E08000018,E07000038,748
E08000018,E07000039,15
E08000018,E07000040,5
E08000018,E07000041,2
E08000018,E07000043,1
E08000018,E07000061,1
E08000018,E07000066,9
E08000018,E07000067,2
E08000018,E07000068,1
E08000018,E07000070,3
E08000018,E07000071,19
E08000018,E07000073,5
E08000018,E07000074,1
E08000018,E07000075,1
E08000018,E07000076,2
E08000018,E07000077,7
E08000018,E07000079,7
E08000018,E07000080,1
E08000018,E07000081,4
E08000018,E07000082,1
E08000018,E07000083,7
E08000018,E07000084,12
E08000018,E07000085,9
E08000018,E07000086,11
E08000018,E07000087,4
E08000018,E07000088,4
E08000018,E07000089,7
E08000018,E07000091,6
E08000018,E07000092,13
E08000018,E07000093,4
E08000018,E07000094,7
E08000018,E07000095,2
E08000018,E07000096,10
