outla,inla,moves
E07000137,E07000136,397.6309
E07000137,E07000137,3010.9146169030537
E07000137,E07000138,216.5373
E07000137,E07000139,328.00840000000005
E07000137,E07000140,77.5052
E07000137,E07000141,85.1863
E07000137,E07000142,331.944
E07000137,E07000143,16.0491
E07000137,E07000144,3.9915
E07000137,E07000145,3.9789000000000003
E07000137,E07000146,38.6087
E07000137,E07000147,10.6216
E07000137,E07000148,10.5997
E07000137,E07000149,13.2881
E07000137,E07000170,57.3693
E07000137,E07000171,32.817400000000006
E07000137,E07000172,21.7455
E07000137,E07000173,26.365199999999998
E07000137,E07000174,33.1782
E07000137,E07000175,62.6896
E07000137,E07000176,26.2778
E07000137,E07000177,6.033099999999999
E07000137,E07000178,4.8189
E07000137,E07000179,1.2069
E07000137,E07000180,7.3209
E07000137,E07000181,7.228000000000001
E07000137,E07000192,1.2559
E07000137,E07000193,11.8215
E07000137,E07000194,5.158799999999999
E07000137,E07000195,3.6776999999999997
E07000137,E07000197,2.5731
E07000137,E07000198,11.0617
E07000137,E07000199,4.1018
E07000137,E07000200,8.2999
E07000137,E07000202,1.3829
E07000137,E07000203,1.3596
E07000137,E07000207,2.5781
E07000137,E07000209,5.222
E07000137,E07000210,1.274
E07000137,E07000212,5.253399999999999
E07000137,E07000214,1.4274
E07000137,E07000216,3.9244000000000003
E07000137,E07000217,1.3124
E07000137,E07000218,4.2139
E07000137,E07000219,11.001100000000001
E07000137,E07000220,11.0286
E07000137,E07000221,13.8931
E07000137,E07000222,5.6396999999999995
E07000137,E07000223,2.5602
E07000137,E07000224,5.1633
E07000137,E07000225,3.8737000000000004
E07000137,E07000226,3.9098
E07000137,E07000227,2.5921000000000003
E07000137,E07000228,1.2845
E07000137,E07000237,3.7859
E07000137,E07000238,2.5923
E07000137,E07000239,7.9079
E07000137,E07000240,1.2486
E07000137,E07000241,1.3396
E07000137,E07000242,3.7955
E07000137,E07000244,12.458799999999998
E07000137,E07000245,7.0328
E07000137,E08000001,1.4455
E07000137,E08000002,3.0801
E07000137,E08000003,18.7194
E07000137,E08000004,9.1082
E07000137,E08000005,6.0649999999999995
E07000137,E08000006,6.992
E07000137,E08000007,3.6928
E07000137,E08000009,8.3238
E07000137,E08000010,2.8763
E07000137,E08000012,3.3162
E07000137,E08000013,1.1998
E07000137,E08000014,1.5498
E07000137,E08000015,3.8018
E07000137,E08000016,39.0286
E07000137,E08000017,33.8956
E07000137,E08000018,57.776799999999994
E07000137,E08000019,64.29329999999999
E07000137,E08000021,12.048200000000001
E07000137,E08000022,9.27
E07000137,E08000023,4.633500000000001
E07000137,E08000024,2.6638
E07000137,E08000025,23.7245
E07000137,E08000026,21.994
E07000137,E08000027,9.5366
E07000137,E08000028,3.6707
E07000137,E08000029,11.993300000000001
E07000137,E08000030,4.7226
E07000137,E08000031,11.838899999999999
E07000137,E08000032,26.463700000000003
E07000137,E08000033,15.6564
E07000137,E08000034,15.886
E07000137,E08000035,63.2903
E07000137,E08000036,18.1871
E07000137,E08000037,3.4733
E07000137,E09000002,2.6774
E07000137,E09000003,3.1829
E07000137,E09000005,1.3459
E07000137,E09000006,7.3261
E07000137,E09000007,2.7732
E07000137,E09000008,6.257999999999999
E07000137,E09000009,2.6535
E07000137,E09000010,6.3521
E07000137,E09000011,3.6774000000000004
E07000137,E09000012,2.5422000000000002
E07000137,E09000013,2.6844
E07000137,E09000014,4.79
E07000137,E09000016,9.416300000000001
E07000137,E09000017,5.101000000000001
E07000137,E09000020,3.0942
E07000137,E09000021,1.1858
E07000137,E09000022,1.3432
E07000137,E09000023,1.3222
E07000137,E09000024,1.2549
E07000137,E09000025,6.379499999999999
E07000137,E09000026,1.3183
E07000137,E09000027,3.6367000000000003
E07000137,E09000028,3.9973
E07000137,E09000029,3.7762000000000002
E07000137,E09000030,1.2694
E07000137,E09000031,1.3592
E07000137,E09000032,5.0503
E07000137,E09000033,3.1441
E07000137,W06000002,7.3574
E07000137,W06000003,2.9695
E07000137,W06000004,5.87
E07000137,W06000008,2.5172
E07000137,W06000009,3.8245999999999993
E07000137,W06000010,2.5358
E07000137,W06000011,3.0704000000000002
E07000137,W06000012,1.4594
E07000137,W06000014,4.2583
E07000137,W06000015,4.1615
E07000137,W06000016,5.616199999999999
E07000137,W06000019,1.236
E07000137,W06000021,2.5791000000000004
E07000137,W06000022,1.2579
E07000137,W06000023,8.8409
E07000138,E06000002,1.4329
E07000138,E06000003,5.6921
E07000138,E06000004,5.693899999999999
E07000138,E06000005,5.9445
E07000138,E06000007,7.3017
E07000138,E06000008,6.309899999999999
E07000138,E06000010,43.2799
E07000138,E06000011,41.8087
E07000138,E06000012,83.2645
E07000138,E06000013,108.46780000000001
E07000138,E06000014,9.5626
E07000138,E06000015,38.695299999999996
E07000138,E06000016,41.1427
E07000138,E06000017,5.4533000000000005
E07000138,E06000018,95.88159999999999
E07000138,E06000019,6.5903
E07000138,E06000020,16.281399999999998
E07000138,E06000021,9.1194
E07000138,E06000022,8.2395
E07000138,E06000023,16.3927
E07000138,E06000024,2.7190000000000003
E07000138,E06000025,5.4773
E07000138,E06000026,10.5808
E07000138,E06000027,6.673300000000001
E07000138,E06000030,9.631900000000002
E07000138,E06000031,34.2548
E07000138,E06000032,16.8358
E07000138,E06000033,4.704999999999999
E07000138,E06000034,5.9164
E07000138,E06000035,3.5891
E07000138,E06000036,2.6353999999999997
E07000138,E06000037,1.3187
E07000138,E06000038,10.544
E07000138,E06000039,13.2438
E07000138,E06000040,6.6628
E07000138,E06000042,18.6831
E07000138,E06000043,8.978200000000001
E07000138,E06000044,5.0755
E07000138,E06000045,5.0508
E07000138,E06000046,3.6969000000000003
E07000138,E06000047,19.52
E07000138,E06000049,21.0481
E07000138,E06000050,7.4726
E07000138,E06000051,2.7146
E07000138,E06000052,16.490099999999998
E07000138,E06000054,15.719
E07000138,E06000055,12.0474
E07000138,E06000056,6.007099999999999
E07000138,E06000057,6.287
E07000138,E06000058,7.0409
E07000138,E06000059,1.4329
E07000138,E06000060,16.2652
E07000138,E06000061,23.0882
E07000138,E06000062,20.4899
E07000138,E06000063,6.8804
E07000138,E06000064,8.915799999999999
E07000138,E06000065,34.5193
E07000138,E06000066,22.628
E07000138,E07000008,24.9756
E07000138,E07000009,6.585299999999999
E07000138,E07000010,18.3886
E07000138,E07000011,13.2228
E07000138,E07000012,14.523700000000002
E07000138,E07000032,10.0961
E07000138,E07000033,10.3035
E07000138,E07000034,19.031
E07000138,E07000035,2.9487
E07000138,E07000036,14.370999999999999
E07000138,E07000037,4.3863
E07000138,E07000038,10.302299999999999
E07000138,E07000039,12.990599999999999
E07000138,E07000040,1.3387
E07000138,E07000041,10.642100000000001
E07000138,E07000042,1.3103
E07000138,E07000043,1.3045
E07000138,E07000044,1.2772
E07000138,E07000045,1.327
E07000138,E07000061,1.2835
E07000138,E07000062,1.2858
E07000138,E07000065,1.3007
E07000138,E07000066,2.4438
E07000138,E07000067,2.4496
E07000138,E07000068,5.8607000000000005
E07000138,E07000070,4.9077
E07000138,E07000071,9.7055
E07000138,E07000072,1.2167
E07000138,E07000073,1.229
E07000138,E07000074,1.2251
E07000138,E07000075,2.3579
E07000138,E07000076,1.2308
E07000138,E07000078,2.4701
E07000138,E07000079,3.7719
E07000138,E07000081,2.4938000000000002
E07000138,E07000082,3.7328
E07000138,E07000084,5.043699999999999
E07000138,E07000085,2.5362999999999998
E07000138,E07000086,3.7719
E07000138,E07000087,4.9629
E07000138,E07000088,2.5406
E07000138,E07000091,6.2619
E07000138,E07000092,1.2609
E07000138,E07000093,2.5319000000000003
E07000138,E07000094,2.5211
E07000138,E07000095,2.5008
E07000138,E07000096,2.4947
E07000138,E07000098,5.0075
E07000138,E07000099,6.2315
E07000138,E07000102,6.287599999999999
E07000138,E07000103,7.5057
E07000138,E07000105,2.3830999999999998
E07000138,E07000106,4.7025
E07000138,E07000108,1.1882
E07000138,E07000109,1.1767
E07000138,E07000110,2.374
E07000138,E07000111,1.194
E07000138,E07000112,4.7517
E07000138,E07000113,5.9579
E07000138,E07000114,1.1715
E07000138,E07000115,1.1876
E07000138,E07000116,4.7282
E07000138,E07000119,1.4338
E07000138,E07000120,1.5907
E07000138,E07000122,1.5891
E07000138,E07000123,4.3138000000000005
E07000138,E07000126,4.6752
E07000138,E07000127,3.0426
E07000138,E07000128,4.2921
E07000138,E07000129,9.6293
E07000138,E07000130,16.503999999999998
E07000138,E07000131,9.573500000000001
E07000138,E07000132,9.5727
E07000138,E07000133,10.7682
E07000138,E07000134,8.250399999999999
E07000138,E07000135,5.4354000000000005
E07000138,E07000136,34.5059
E07000138,E07000137,175.5058
E07000138,E07000138,3232.0404157188154
E07000138,E07000139,1199.1713
E07000138,E07000140,47.688599999999994
E07000138,E07000141,67.32990000000001
E07000138,E07000142,892.6383000000001
E07000138,E07000143,5.343
E07000138,E07000144,9.317499999999999
E07000138,E07000145,10.821200000000001
E07000138,E07000146,30.484699999999997
E07000138,E07000147,5.336
E07000138,E07000148,9.3012
E07000138,E07000149,2.6494
E07000138,E07000170,21.9884
E07000138,E07000171,42.3981
E07000138,E07000172,32.813500000000005
E07000138,E07000173,19.1749
E07000138,E07000174,34.245999999999995
E07000138,E07000175,142.0072
E07000138,E07000176,27.3753
E07000138,E07000177,4.8271999999999995
E07000138,E07000178,8.5963
E07000138,E07000179,2.3350999999999997
E07000138,E07000180,7.2089
E07000138,E07000192,1.2975
E07000138,E07000193,5.1714
E07000138,E07000194,7.8249
E07000138,E07000196,3.9198000000000004
E07000138,E07000197,3.9285999999999994
E07000138,E07000198,3.6704999999999997
E07000138,E07000199,2.6067
E07000138,E07000200,2.7366
E07000138,E07000202,5.5503
E07000138,E07000203,5.4604
E07000138,E07000208,2.6106
E07000138,E07000209,2.6106
E07000138,E07000210,1.3035
E07000138,E07000211,2.6114
E07000138,E07000212,2.6281
E07000138,E07000213,2.624
E07000138,E07000214,1.3076
E07000138,E07000215,1.32
E07000138,E07000217,1.3028
E07000138,E07000218,2.7732
E07000138,E07000219,5.501200000000001
E07000138,E07000220,6.8331
E07000138,E07000221,2.7565999999999997
E07000138,E07000222,5.5973
E07000138,E07000224,6.5372
E07000138,E07000227,1.2909
E07000138,E07000234,1.3038
E07000138,E07000235,1.312
E07000138,E07000236,2.8425000000000002
E07000138,E07000237,3.7851999999999997
E07000138,E07000238,3.8356
E07000138,E07000239,1.3359
E07000138,E07000240,1.2365
E07000138,E07000241,3.7756
E07000138,E07000242,1.2425
E07000138,E07000243,4.979100000000001
E07000138,E07000244,16.5199
E07000138,E07000245,8.265
E07000138,E08000001,4.2768
E07000138,E08000002,3.0401
E07000138,E08000003,59.0465
E07000138,E08000004,9.253800000000002
E07000138,E08000005,1.5364
E07000138,E08000006,30.8468
E07000138,E08000007,3.6867
E07000138,E08000008,2.6458000000000004
E07000138,E08000009,4.2056
E07000138,E08000010,1.425
E07000138,E08000011,3.7055000000000002
E07000138,E08000012,33.1358
E07000138,E08000013,2.4747
E07000138,E08000014,3.1125
E07000138,E08000015,3.8608000000000002
E07000138,E08000016,25.177200000000003
E07000138,E08000017,42.139
E07000138,E08000018,26.758599999999998
E07000138,E08000019,91.0805
E07000138,E08000021,16.455199999999998
E07000138,E08000022,1.4954
E07000138,E08000023,1.343
E07000138,E08000024,3.9748
E07000138,E08000025,42.449
E07000138,E08000026,21.9073
E07000138,E08000027,4.7996
E07000138,E08000028,15.9284
E07000138,E08000029,2.9737
E07000138,E08000030,9.4624
E07000138,E08000031,6.5949
E07000138,E08000032,16.1161
E07000138,E08000033,5.7525
E07000138,E08000034,23.119100000000003
E07000138,E08000035,65.9496
E07000138,E08000036,25.8362
E07000138,E08000037,2.2915
E07000138,E09000002,2.6708
E07000138,E09000003,12.7402
E07000138,E09000004,1.2237
E07000138,E09000005,12.0321
E07000138,E09000006,3.6829
E07000138,E09000007,12.472999999999999
E07000138,E09000008,13.7671
E07000138,E09000009,14.788699999999999
E07000138,E09000010,14.2628
E07000138,E09000011,11.0119
E07000138,E09000012,8.8827
E07000138,E09000013,8.0341
E07000138,E09000014,12.716000000000001
E07000138,E09000015,2.6734
E07000138,E09000016,3.9917999999999996
E07000138,E09000017,6.338
E07000138,E09000018,5.3271999999999995
E07000138,E09000019,2.754
E07000138,E09000020,4.597099999999999
E07000138,E09000021,1.2144
E07000138,E09000022,13.312999999999999
E07000138,E09000023,7.9664
E07000138,E09000024,16.3587
E07000138,E09000025,16.4956
E07000138,E09000026,2.6751
E07000138,E09000027,3.8963
E07000138,E09000028,9.274799999999999
E07000138,E09000029,1.24
E07000138,E09000030,7.5962000000000005
E07000138,E09000031,6.663799999999999
E07000138,E09000032,11.3347
E07000138,E09000033,9.218300000000001
E07000138,W06000001,1.4915
E07000138,W06000002,5.9416
E07000138,W06000003,2.8978
E07000138,W06000004,10.329799999999999
E07000138,W06000005,2.9552
E07000138,W06000006,4.4236
E07000138,W06000008,2.5453
E07000138,W06000009,5.0488
E07000138,W06000010,5.0566
E07000138,W06000011,3.0335
E07000138,W06000012,2.9874
E07000138,W06000013,1.5081
E07000138,W06000015,9.946200000000001
E07000138,W06000019,1.272
E07000138,W06000021,1.2654
E07000138,W06000022,1.2621
E07000138,W06000023,1.2518
E07000139,E06000001,3.5620000000000003
E07000139,E06000002,2.8689
E07000139,E06000003,8.5544
E07000139,E06000004,4.3529
E07000139,E06000005,4.5542
E07000139,E06000007,5.8688
E07000139,E06000008,3.1214000000000004
E07000139,E06000009,7.0502
E07000139,E06000010,20.0546
E07000139,E06000011,22.9337
E07000139,E06000012,23.656399999999998
E07000139,E06000013,37.0343
E07000139,E06000014,4.0870999999999995
E07000139,E06000015,10.0729
E07000139,E06000016,9.554900000000002
E07000139,E06000017,18.1282
E07000139,E06000018,26.021700000000003
E07000139,E06000019,3.9722999999999997
E07000139,E06000020,1.3579
E07000139,E06000021,5.4786
E07000139,E06000022,2.7567000000000004
E07000139,E06000023,8.2553
E07000139,E06000025,2.7359
E07000139,E06000026,6.700099999999999
E07000139,E06000030,2.4002999999999997
E07000139,E06000031,18.5103
E07000139,E06000033,2.3545999999999996
E07000139,E06000035,2.3455000000000004
E07000139,E06000036,1.3089
E07000139,E06000037,1.2843
E07000139,E06000038,3.9579999999999997
E07000139,E06000040,1.3135
E07000139,E06000042,5.0262
E07000139,E06000043,3.8829000000000002
E07000139,E06000044,3.7830999999999997
E07000139,E06000045,3.8026
E07000139,E06000046,6.255299999999999
E07000139,E06000047,25.5833
E07000139,E06000049,22.5156
E07000139,E06000050,6.0513
E07000139,E06000051,5.471
E07000139,E06000052,25.228600000000004
E07000139,E06000054,18.0592
E07000139,E06000055,4.7067
E07000139,E06000056,4.7651
E07000139,E06000057,22.6724
E07000139,E06000058,4.327
E07000139,E06000059,15.612400000000001
E07000139,E06000060,11.1907
E07000139,E06000061,21.5786
E07000139,E06000062,10.324200000000001
E07000139,E06000063,4.5418
E07000139,E06000064,4.0958000000000006
E07000139,E06000065,47.9457
E07000139,E06000066,6.507300000000001
E07000139,E07000008,6.599400000000001
E07000139,E07000009,5.2161
E07000139,E07000010,11.685099999999998
E07000139,E07000011,14.468900000000001
E07000139,E07000012,3.9865999999999997
E07000139,E07000032,10.0671
E07000139,E07000033,8.802499999999998
E07000139,E07000034,4.442
E07000139,E07000035,5.9325
E07000139,E07000036,10.048499999999999
E07000139,E07000037,4.5182
E07000139,E07000038,1.4467
E07000139,E07000039,7.151000000000001
E07000139,E07000040,2.6357
E07000139,E07000041,2.6425
E07000139,E07000042,1.3133
E07000139,E07000043,9.345500000000001
E07000139,E07000044,2.6245000000000003
E07000139,E07000045,1.3313
E07000139,E07000046,1.3582
E07000139,E07000061,5.0366
E07000139,E07000063,2.7744
E07000139,E07000064,2.55
E07000139,E07000065,6.3689
E07000139,E07000066,1.1916
E07000139,E07000067,8.5906
E07000139,E07000069,2.4192
E07000139,E07000071,1.2271
E07000139,E07000073,1.2337
E07000139,E07000074,1.2239
E07000139,E07000076,2.4721
E07000139,E07000077,1.2477
E07000139,E07000078,6.237299999999999
E07000139,E07000079,4.9721
E07000139,E07000080,4.1532
E07000139,E07000083,2.5147000000000004
E07000139,E07000085,2.4656000000000002
E07000139,E07000086,2.4977
E07000139,E07000087,1.2401
E07000139,E07000088,6.475199999999999
E07000139,E07000091,1.2607
E07000139,E07000092,1.258
E07000139,E07000093,1.2702
E07000139,E07000094,3.769
E07000139,E07000096,2.5423999999999998
E07000139,E07000098,1.2531
E07000139,E07000099,8.7596
E07000139,E07000103,1.2437
E07000139,E07000106,1.1937
E07000139,E07000113,1.1698
E07000139,E07000114,1.1932
E07000139,E07000115,3.6452999999999998
E07000139,E07000116,1.1901
E07000139,E07000117,3.1616999999999997
E07000139,E07000119,10.1219
E07000139,E07000121,3.0179
E07000139,E07000123,2.929
E07000139,E07000124,3.1754
E07000139,E07000126,3.0726
E07000139,E07000127,1.5352
E07000139,E07000128,2.8571
E07000139,E07000129,5.477
E07000139,E07000130,4.0874
E07000139,E07000131,4.0366
E07000139,E07000132,2.748
E07000139,E07000133,19.2353
E07000139,E07000134,12.3417
E07000139,E07000136,102.3065
E07000139,E07000137,285.9460000000001
E07000139,E07000138,918.681
E07000139,E07000139,1709.988350099073
E07000139,E07000140,57.6908
E07000139,E07000141,274.02599999999995
E07000139,E07000142,468.9408
E07000139,E07000143,10.5341
E07000139,E07000144,9.3841
E07000139,E07000145,1.2995
E07000139,E07000146,14.6841
E07000139,E07000147,6.6969
E07000139,E07000148,2.6665
E07000139,E07000149,4.0483
E07000139,E07000170,12.3126
E07000139,E07000171,50.851400000000005
E07000139,E07000172,9.557500000000001
E07000139,E07000173,16.6604
E07000139,E07000174,10.9682
E07000139,E07000175,189.11180000000002
E07000139,E07000176,39.8198
E07000139,E07000177,1.2423
E07000139,E07000178,1.2124
E07000139,E07000180,6.0222999999999995
E07000139,E07000181,16.8639
E07000139,E07000193,2.6018999999999997
E07000139,E07000194,6.548
E07000139,E07000195,1.8109
E07000139,E07000197,6.583600000000001
E07000139,E07000198,7.364299999999999
E07000139,E07000199,1.2942
E07000139,E07000200,1.2585
E07000139,E07000203,4.1397
E07000139,E07000207,1.3165
E07000139,E07000209,5.189399999999999
E07000139,E07000211,4.021
E07000139,E07000213,3.9752
E07000139,E07000216,1.3089
E07000139,E07000217,2.7287999999999997
E07000139,E07000219,5.5167
E07000139,E07000220,4.131
E07000139,E07000221,5.6173
E07000139,E07000222,2.7638
E07000139,E07000223,1.1801
E07000139,E07000224,2.6718
E07000139,E07000225,2.5697
E07000139,E07000228,9.0571
E07000139,E07000229,2.5959
E07000139,E07000234,1.3124
E07000139,E07000235,1.2782
E07000139,E07000237,3.8097
E07000139,E07000238,5.216200000000001
E07000139,E07000239,1.304
E07000139,E07000240,2.4455
E07000139,E07000242,3.7386
E07000139,E07000243,1.2629
E07000139,E07000244,5.5668999999999995
E07000139,E07000245,5.4780999999999995
E07000139,E08000002,6.0078
E07000139,E08000003,17.2413
E07000139,E08000004,1.3182
E07000139,E08000005,6.161
E07000139,E08000006,5.6101
E07000139,E08000007,6.143599999999999
E07000139,E08000008,1.3214
E07000139,E08000009,2.8272
E07000139,E08000010,1.4336
E07000139,E08000011,1.4559
E07000139,E08000012,4.9616999999999996
E07000139,E08000013,2.4778
E07000139,E08000014,1.5318
E07000139,E08000015,5.177300000000001
E07000139,E08000016,5.5515
E07000139,E08000017,17.6515
E07000139,E08000018,16.719
E07000139,E08000019,32.8326
E07000139,E08000021,12.0042
E07000139,E08000022,13.7161
E07000139,E08000023,8.2165
E07000139,E08000024,1.3421
E07000139,E08000025,6.6343
E07000139,E08000027,1.5503
E07000139,E08000028,6.121
E07000139,E08000029,1.5061
E07000139,E08000030,1.5702
E07000139,E08000031,5.056
E07000139,E08000032,13.1806
E07000139,E08000033,7.3014
E07000139,E08000034,21.5594
E07000139,E08000035,24.4101
E07000139,E08000036,9.1126
E07000139,E09000002,1.3291
E07000139,E09000003,17.4618
E07000139,E09000004,3.6759
E07000139,E09000005,5.3471
E07000139,E09000007,5.5577
E07000139,E09000008,1.5116
E07000139,E09000009,9.348299999999998
E07000139,E09000010,14.2972
E07000139,E09000011,1.2224
E07000139,E09000012,3.8084
E07000139,E09000013,4.0221
E07000139,E09000014,11.084900000000001
E07000139,E09000016,2.6965000000000003
E07000139,E09000017,6.401199999999999
E07000139,E09000018,2.6792
E07000139,E09000019,1.3927
E07000139,E09000020,6.236400000000001
E07000139,E09000022,9.3522
E07000139,E09000023,1.3376
E07000139,E09000024,3.7556
E07000139,E09000025,3.8114
E07000139,E09000026,1.3277
E07000139,E09000027,1.2232
E07000139,E09000028,5.4229
E07000139,E09000030,8.9525
E07000139,E09000031,3.9903000000000004
E07000139,E09000032,7.571900000000001
E07000139,E09000033,10.7696
E07000139,W06000001,2.9663
E07000139,W06000003,4.4904
E07000139,W06000008,2.5536000000000003
E07000139,W06000009,6.296200000000001
E07000139,W06000010,2.6077000000000004
E07000139,W06000011,3.0428
E07000139,W06000013,1.5216
E07000139,W06000015,2.8303000000000003
E07000139,W06000016,5.7014000000000005
E07000139,W06000021,3.8153000000000006
E07000139,W06000022,1.2616
E07000139,W06000023,2.5300000000000002
E07000139,W06000024,1.3886
E07000140,E06000001,2.857
E07000140,E06000003,7.169700000000001
E07000140,E06000005,1.4865
E07000140,E06000006,6.0512
E07000140,E06000007,5.887499999999999
E07000140,E06000008,1.5746
E07000140,E06000009,1.3473
E07000140,E06000010,10.1229
E07000140,E06000011,4.4047
E07000140,E06000012,14.648800000000001
E07000140,E06000013,25.104300000000002
E07000140,E06000015,4.4104
E07000140,E06000016,6.8511
E07000140,E06000017,17.9408
E07000140,E06000018,4.0943000000000005
E07000140,E06000019,1.283
E07000140,E06000020,4.111
E07000140,E06000021,3.7037
E07000140,E06000022,4.1271
E07000140,E06000023,4.141
E07000140,E06000024,2.7853
E07000140,E06000025,1.4081
E07000140,E06000026,4.0051
E07000140,E06000030,2.4115
E07000140,E06000031,221.42059999999998
E07000140,E06000032,3.5300000000000002
E07000140,E06000033,4.7391
E07000140,E06000034,3.5155
E07000140,E06000035,2.3635
E07000140,E06000036,1.3329
E07000140,E06000038,2.6135
E07000140,E06000039,1.3609
E07000140,E06000040,1.3087
E07000140,E06000042,7.4727
E07000140,E06000043,1.2701
E07000140,E06000046,5.0539000000000005
E07000140,E06000047,7.4885
E07000140,E06000049,4.5226
E07000140,E06000050,1.5003
E07000140,E06000051,9.6025
E07000140,E06000052,8.6953
E07000140,E06000054,2.4050000000000002
E07000140,E06000055,12.015
E07000140,E06000056,11.0262
E07000140,E06000057,8.7523
E07000140,E06000058,4.2473
E07000140,E06000059,7.0731
E07000140,E06000060,6.2039
E07000140,E06000061,41.9968
E07000140,E06000062,23.0667
E07000140,E06000063,11.0214
E07000140,E06000064,4.2031
E07000140,E06000065,20.760400000000004
E07000140,E06000066,4.2428
E07000140,E07000008,7.8468
E07000140,E07000009,15.964199999999998
E07000140,E07000010,166.5835
E07000140,E07000011,59.5134
E07000140,E07000012,7.889399999999999
E07000140,E07000032,1.3155
E07000140,E07000033,2.8826
E07000140,E07000034,2.9023
E07000140,E07000036,7.2181999999999995
E07000140,E07000037,1.4606
E07000140,E07000038,2.9108
E07000140,E07000039,5.6907
E07000140,E07000040,4.002599999999999
E07000140,E07000041,1.3275
E07000140,E07000042,2.7006
E07000140,E07000044,3.9753
E07000140,E07000045,6.579400000000001
E07000140,E07000061,1.2971
E07000140,E07000062,2.5587999999999997
E07000140,E07000063,1.2709
E07000140,E07000064,1.2971
E07000140,E07000065,6.5876
E07000140,E07000066,2.3842
E07000140,E07000067,10.026499999999999
E07000140,E07000069,1.1836
E07000140,E07000070,4.9039
E07000140,E07000071,6.0989
E07000140,E07000072,3.5798000000000005
E07000140,E07000073,1.2278
E07000140,E07000075,1.2004
E07000140,E07000076,4.9785
E07000140,E07000077,1.2513
E07000140,E07000078,1.2614
E07000140,E07000079,2.4896000000000003
E07000140,E07000080,1.2611
E07000140,E07000082,1.2493
E07000140,E07000084,1.2961
E07000140,E07000085,1.2723
E07000140,E07000086,3.9781000000000004
E07000140,E07000089,1.3441
E07000140,E07000090,2.5218
E07000140,E07000091,6.2631
E07000140,E07000092,1.2673
E07000140,E07000095,2.4347000000000003
E07000140,E07000096,2.4466
E07000140,E07000098,1.2525
E07000140,E07000099,3.7859999999999996
E07000140,E07000102,2.5317999999999996
E07000140,E07000105,3.5693
E07000140,E07000106,9.6384
E07000140,E07000108,1.2146
E07000140,E07000109,1.1683
E07000140,E07000110,3.5481999999999996
E07000140,E07000111,1.1767
E07000140,E07000112,6.041499999999999
E07000140,E07000113,1.1942
E07000140,E07000114,5.895899999999999
E07000140,E07000115,1.2117
E07000140,E07000116,1.193
E07000140,E07000123,1.4399
E07000140,E07000124,4.7056000000000004
E07000140,E07000125,1.5832
E07000140,E07000128,1.4541
E07000140,E07000129,1.3266
E07000140,E07000130,5.400099999999999
E07000140,E07000131,5.4931
E07000140,E07000132,4.2691
E07000140,E07000133,5.649800000000001
E07000140,E07000135,2.7515
E07000140,E07000136,281.6841
E07000140,E07000137,106.5861
E07000140,E07000138,33.1499
E07000140,E07000139,75.0994
E07000140,E07000140,2007.0677763659467
E07000140,E07000141,295.2513
E07000140,E07000142,8.466000000000001
E07000140,E07000143,29.2466
E07000140,E07000144,8.0066
E07000140,E07000145,9.398
E07000140,E07000146,139.8895
E07000140,E07000147,12.1512
E07000140,E07000148,6.5969999999999995
E07000140,E07000149,5.3171
E07000140,E07000170,1.3565
E07000140,E07000171,10.9512
E07000140,E07000172,4.2018
E07000140,E07000173,7.078
E07000140,E07000174,5.475499999999999
E07000140,E07000175,15.1883
E07000140,E07000176,2.7477
E07000140,E07000177,4.9448
E07000140,E07000178,1.2585
E07000140,E07000179,6.0235
E07000140,E07000180,1.2849
E07000140,E07000193,3.8777
E07000140,E07000200,1.4496
E07000140,E07000202,1.3819
E07000140,E07000203,6.9009
E07000140,E07000208,1.2829
E07000140,E07000209,2.6253
E07000140,E07000211,4.0615000000000006
E07000140,E07000212,2.8369999999999997
E07000140,E07000213,1.3211
E07000140,E07000216,2.6778
E07000140,E07000217,3.9392
E07000140,E07000220,2.7807000000000004
E07000140,E07000221,2.7473
E07000140,E07000223,1.2547
E07000140,E07000224,5.1617
E07000140,E07000225,3.9322999999999997
E07000140,E07000227,2.567
E07000140,E07000234,1.2983
E07000140,E07000238,3.8699000000000003
E07000140,E07000240,4.9341
E07000140,E07000241,1.4528
E07000140,E07000242,4.0234000000000005
E07000140,E07000243,5.003
E07000140,E07000244,12.3716
E07000140,E07000245,14.1028
E07000140,E08000001,1.4055
E07000140,E08000003,8.610299999999999
E07000140,E08000004,1.3106
E07000140,E08000005,1.56
E07000140,E08000006,7.075200000000001
E07000140,E08000009,1.3764
E07000140,E08000012,4.919700000000001
E07000140,E08000014,4.6086
E07000140,E08000015,1.2897
E07000140,E08000016,8.2729
E07000140,E08000017,24.5291
E07000140,E08000018,13.888100000000001
E07000140,E08000019,14.2542
E07000140,E08000022,1.6669
E07000140,E08000023,3.4722
E07000140,E08000024,4.0103
E07000140,E08000025,14.633
E07000140,E08000026,1.474
E07000140,E08000027,1.5943
E07000140,E08000028,6.1422
E07000140,E08000029,4.5585
E07000140,E08000030,3.1488
E07000140,E08000032,7.1494
E07000140,E08000034,5.686
E07000140,E08000035,14.2769
E07000140,E08000036,3.0393
E07000140,E09000002,4.0067
E07000140,E09000003,6.4242
E07000140,E09000004,2.4116999999999997
E07000140,E09000005,2.6564
E07000140,E09000006,3.7728
E07000140,E09000007,1.3882
E07000140,E09000009,2.691
E07000140,E09000010,3.1051
E07000140,E09000011,1.226
E07000140,E09000012,3.8164000000000002
E07000140,E09000013,5.4508
